DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2006,30,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2007,,u
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2008,24,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2009,25,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2010,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2011,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2012,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2013,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2014,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT11,2017,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2006,25,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2007,23,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2008,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2009,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2010,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2011,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2012,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2013,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2014,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT12,2017,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2006,19,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2007,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2008,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2009,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2010,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2011,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2012,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2013,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2014,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT13,2017,6,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2006,29,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2007,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2008,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2009,23,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2010,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2011,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2012,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2013,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2014,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT21,2017,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2006,26,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2007,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2008,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2009,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2010,19,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2011,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2012,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2013,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2014,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT22,2017,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2006,26,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2007,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2008,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2009,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2010,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2011,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2012,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2013,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2014,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT31,2017,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2006,25,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2007,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2008,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2009,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2010,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2011,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2012,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2013,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2014,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT32,2017,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2006,26,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2007,21,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2008,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2009,24,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2010,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2011,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2012,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2013,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2014,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT33,2017,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2006,23,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2007,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2008,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2009,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2010,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2011,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2012,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2013,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2014,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,AT34,2017,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2008,23,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2009,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2010,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2011,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2012,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2013,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2014,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2015,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE10,2017,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2008,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2009,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2010,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2011,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2012,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2013,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2014,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2015,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE21,2017,7,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2008,22,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2009,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2010,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2011,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2012,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2013,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2014,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2015,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE22,2017,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2008,21,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2009,17,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2010,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2011,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2012,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2013,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2014,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2015,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE23,2017,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2008,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2009,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2010,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2011,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2012,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2013,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2014,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2015,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE24,2017,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2008,25,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2009,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2010,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2011,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2012,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2013,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2014,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2015,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE25,2017,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2008,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2009,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2010,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2011,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2012,6,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2013,7,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2014,6,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2015,5,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE31,2017,8,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2008,32,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2009,23,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2010,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2011,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2012,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2013,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2014,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2015,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE32,2017,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2008,27,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2009,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2010,18,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2011,20,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2012,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2013,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2014,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2015,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE33,2017,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2008,25,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2009,21,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2010,21,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2011,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2012,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2013,15,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2014,13,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2015,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE34,2017,10,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2008,27,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2009,21,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2010,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2011,9,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2012,16,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2013,14,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2014,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2015,12,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BE35,2017,11,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2008,63,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2009,59,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2010,53,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2011,53,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2012,55,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2013,47,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2014,44,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2015,49,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG31,2017,36,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2008,54,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2009,55,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2010,52,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2011,48,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2012,43,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2013,42,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2014,36,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2015,36,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG32,2017,30,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2008,59,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2009,54,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2010,54,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2011,54,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2012,46,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2013,44,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2014,39,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2015,39,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG33,2017,33,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2008,61,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2009,50,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2010,51,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2011,47,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2012,40,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2013,43,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2014,42,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2015,35,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG34,2017,34,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2008,39,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2009,38,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2010,37,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2011,31,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2012,32,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2013,30,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2014,28,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2015,25,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG41,2017,27,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2008,56,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2009,58,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2010,55,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2011,50,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2012,42,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2013,44,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2014,40,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2015,37,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,BG42,2017,32,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,CY00,2008,46,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,CY00,2009,42,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,CY00,2010,40,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,CY00,2011,38,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,CY00,2012,34,
ESTAT:TGS00051(1.0),16/12/21 11:00:00,A,PC_IND,CY00,2013,31,
